record_id,source_organization,source_dataset,source_url,source_record_id,source_type,is_synthetic,date,site,industry_domain,report_type,activity,narrative_text,hazard,unsafe_act,unsafe_condition,barrier,barrier_status,potential_consequence,actual_outcome,sif_potential,sif_reason,life_saving_rule,injury_severity_actual,age,sex,naics_code,ingestion_date,schema_version,is_duplicate_group_id,is_empty_or_malformed,has_possible_pii
sif_guard_seed__OIL-01262,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01262,synthetic,True,2026-07-22,Site A - Duliajan,oil_and_gas,Near Miss,Maintenance,"Confined space permit paperwork had a minor date entry error, corrected before entry.",None identified,UNKNOWN,UNKNOWN,Rescue plan/standby,Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Confined Space,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15397,False,False
sif_guard_seed__OIL-00646,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00646,synthetic,True,2025-06-03,Site D - Jorajan,oil_and_gas,UA,Confined Space Entry,Gas testing equipment battery indicator was low but was replaced before any entry occurred. Addressed before the shift ended.,None identified,UNKNOWN,UNKNOWN,Rescue plan/standby,Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Confined Space,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15419,False,False
sif_guard_seed__OIL-00769,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00769,synthetic,True,2025-08-24,Site A - Duliajan,oil_and_gas,UC,Confined Space Entry,Gas testing equipment battery indicator was low but was replaced before any entry occurred. Addressed before the shift ended.,None identified,UNKNOWN,UNKNOWN,Rescue plan/standby,Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Confined Space,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15419,False,False
sif_guard_seed__OIL-01093,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01093,synthetic,True,2026-04-04,Site D - Jorajan,oil_and_gas,Incident,Maintenance,Gas testing equipment battery indicator was low but was replaced before any entry occurred. Addressed before the shift ended.,None identified,UNKNOWN,UNKNOWN,Continuous atmosphere monitoring,Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Confined Space,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15419,False,False
sif_guard_seed__OIL-01083,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01083,synthetic,True,2026-03-27,Site C - Kumchai,oil_and_gas,UA,Electrical Work,A third-party worker bypassed the LOTO tag and re-energized the transformer bay while another crew was still working on it. Work was stopped immediately once observed.,Stored/residual energy,UNKNOWN,UNKNOWN,Zero-energy check,Failed,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Energy Isolation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00938,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00938,synthetic,True,2025-12-16,Site C - Kumchai,oil_and_gas,UA,Transportation,A pipe section slipped from rigging and struck the barricade near where a field engineer was standing. Corrective action was raised on the spot.,Pressure release,UNKNOWN,UNKNOWN,Signage,Failed,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Line of Fire,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-01060,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01060,synthetic,True,2026-03-11,Site E - Barekuri Pipeline,oil_and_gas,UC,Electrical Work,Isolation tag on the transformer bay was found slightly faded and needs replacement; work was not affected. Logged for routine follow-up.,None identified,UNKNOWN,UNKNOWN,Isolation verification,Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Energy Isolation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00603,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00603,synthetic,True,2025-05-04,Site B - Moran,oil_and_gas,UA,Production Operations,Minor housekeeping: cables in the office area were not properly bundled. Corrected on the spot.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15452,False,False
sif_guard_seed__OIL-00679,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00679,synthetic,True,2025-06-21,Site D - Jorajan,oil_and_gas,UC,Maintenance,Minor housekeeping: cables in the office area were not properly bundled. Corrected on the spot.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15452,False,False
sif_guard_seed__OIL-01056,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01056,synthetic,True,2026-03-09,Site E - Barekuri Pipeline,oil_and_gas,UA,Housekeeping,Minor housekeeping: cables in the office area were not properly bundled. Corrected on the spot.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15452,False,False
sif_guard_seed__OIL-01068,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01068,synthetic,True,2026-03-19,Site A - Duliajan,oil_and_gas,Incident,Housekeeping,Minor housekeeping: cables in the office area were not properly bundled. Corrected on the spot.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15452,False,False
sif_guard_seed__OIL-01076,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01076,synthetic,True,2026-03-23,Site A - Duliajan,oil_and_gas,UA,Maintenance,Minor housekeeping: cables in the office area were not properly bundled. Corrected on the spot.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15452,False,False
sif_guard_seed__OIL-00244,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00244,real_ihm_stefanini,False,2016-10-24,Real-Local_01,oil_and_gas,Incident,Mining,"In circumstances that the mechanical technician and his work colleague arranged to accommodate the spare (Rollover) of the Small 02 on the platform of the cart on the floor, the two squat collaborators decide to push one on each side, at which time one edge of the Rollover imprisons the third finger of left hand against the handle of the cart on the right side, causing the wound on the third finger left hand. At the time of the accident both employees used their respective gloves.",Others,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Unmapped,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00674,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00674,synthetic,True,2025-06-19,Site A - Duliajan,oil_and_gas,UC,Maintenance,A shift technician observed a torn notice board sheet near the muster point; replaced during rounds. Noted during the daily safety walk.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15379,False,False
sif_guard_seed__OIL-01309,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01309,synthetic,True,2026-08-25,Site A - Duliajan,oil_and_gas,UA,Housekeeping,A shift technician observed a torn notice board sheet near the muster point; replaced during rounds. Noted during the daily safety walk.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15379,False,False
sif_guard_seed__OIL-00969,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00969,synthetic,True,2026-01-08,Site B - Moran,oil_and_gas,UA,Housekeeping,A field engineer reported a flickering light in the break room; maintenance ticket raised. Noted during the daily safety walk.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-01114,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01114,synthetic,True,2026-04-12,Site E - Barekuri Pipeline,oil_and_gas,UC,Working at Height,A new joinee was working at height on scaffolding without a harness properly anchored.,Fall from height,UNKNOWN,UNKNOWN,Guardrails,Bypassed,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Working at Height,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00779,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00779,synthetic,True,2025-08-30,Site B - Moran,oil_and_gas,UA,Production Operations,A minor paint peel was noticed on the safety information board near the electrical panel. Addressed before the shift ended.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-01229,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01229,synthetic,True,2026-06-30,Site D - Jorajan,oil_and_gas,Near Miss,Lifting Operations,A shift technician exceeded the load chart limit while lifting equipment near the wellhead. The activity was halted and the area was made safe.,Load drop,UNKNOWN,UNKNOWN,Load chart compliance,Bypassed,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Safe Mechanical Lifting,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00225,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00225,real_ihm_stefanini,False,2016-09-27,Real-Local_06,oil_and_gas,Incident,Metals,"At 14: 55h on 27 September, a worker from Confipetrol carried out industrial cleaning of the outside of the acid reduction tank D2055, to check the progress of the helmet mask; moment that hose pipe was released that was secured with pressure clamp (for water and air), impacting lips",Pressurized Systems,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,No,UNKNOWN,Energy Isolation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00455,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00455,synthetic,True,2025-01-18,Site D - Jorajan,oil_and_gas,UC,Maintenance,An alarm on the wellhead valve assembly was silenced by a maintenance crew member without investigating the cause. Corrective action was raised on the spot.,Removed machine guard,UNKNOWN,UNKNOWN,Permit conditions,Bypassed,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Bypassing Safety Controls,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00070,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00070,real_ihm_stefanini,False,2016-03-30,Real-Local_04,oil_and_gas,Incident,Mining,"Being approximately 5:45 pm. On the level. 1710 Cx 018 BP 745, in circumstances that the workers of the company Rock performed the anchorage of the central pin for the anchoring of the drilling machine Diamantina XRD -30 (bob Cat) the assistant Cristian (injured) made the adjustment of the nut of the central bolt with the stilson key No. 18 Simultaneously Jose from the control panel made the movement of the rotation unit for the positioning of the clamp pin, at that moment the frame is slid by pressing the thumb of the assistant's left hand against the stilson key, causing the described injury, due to the lack of securing the frame fixing bolts.",Others,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Unmapped,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00551,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00551,synthetic,True,2025-04-03,Site A - Duliajan,oil_and_gas,UA,Maintenance,A rigger observed mild clutter of files near the printer station; tidied up. Noted during the daily safety walk.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00285,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00285,real_ihm_stefanini,False,2016-12-31,Real-Local_04,oil_and_gas,Incident,Mining,"Being approximately 8:10 p.m. Alpha operator Mr. Ronald was heading to mine when he decides to stop the equipment to accommodate the lights (left side), manipulating the support of the lighthouse, catching his fifth finger of the right hand with the protection grid and support.",Others,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Unmapped,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00520,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00520,synthetic,True,2025-03-18,Site E - Barekuri Pipeline,oil_and_gas,UA,Production Operations,Spill of a small quantity of water near the canteen was cleaned up promptly. Noted during the daily safety walk.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15496,False,False
sif_guard_seed__OIL-00891,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00891,synthetic,True,2025-11-08,Site E - Barekuri Pipeline,oil_and_gas,UC,Production Operations,Spill of a small quantity of water near the canteen was cleaned up promptly. Noted during the daily safety walk.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15496,False,False
sif_guard_seed__OIL-01053,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01053,synthetic,True,2026-03-08,Site A - Duliajan,oil_and_gas,UC,Maintenance,Spill of a small quantity of water near the canteen was cleaned up promptly. Noted during the daily safety walk.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15496,False,False
sif_guard_seed__OIL-01130,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01130,synthetic,True,2026-04-23,Site B - Moran,oil_and_gas,UC,Housekeeping,Spill of a small quantity of water near the canteen was cleaned up promptly. Noted during the daily safety walk.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15496,False,False
sif_guard_seed__OIL-00250,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00250,real_ihm_stefanini,False,2016-11-08,Real-Local_04,oil_and_gas,Incident,Mining,"Mr. Eriks after having completed the change of guide pole in the conveyor belt 7-1, the collaborator moved to the other side of the belt to remove the tecl, passes under the stairs without getting to observe that in that moment the collaborator Jhon dropped an inchancable of a weight approx. of 15 kg. From the entrance platform to the chute of discharge, at a height of 1.80 meters, the iron grazed him on the forearm, finally hitting his left foot at the height of the instep.",Others,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Unmapped,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00379,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00379,real_ihm_stefanini,False,2017-04-25,Real-Local_10,oil_and_gas,Incident,Others,"During the execution of the soil sampling task, in the Potions area, around 3:00 pm Pablo was moving on the bite and was bitten by a right elbow wasp over the sleeve uniform. He was using at the time of the incident all the PPE needed for the activity. The employee was evaluated by the team who found it to be a mild injury with localized swelling. The employee reported that he did not feel any pain and that he could continue the activity.",Venomous Animals,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,No,UNKNOWN,Unmapped,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00560,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00560,synthetic,True,2025-04-10,Site D - Jorajan,oil_and_gas,UA,Production Operations,A field engineer reported that the office AC filter needed cleaning. Noted during the daily safety walk.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00667,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00667,synthetic,True,2025-06-13,Site A - Duliajan,oil_and_gas,UC,Production Operations,"A new joinee began repair work on the wellhead valve assembly without confirming zero-energy state, panel was later found live. No injury occurred.",Stored/residual energy,UNKNOWN,UNKNOWN,Zero-energy check,Bypassed,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Energy Isolation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00393,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00393,real_ihm_stefanini,False,2017-05-16,Real-Local_12,oil_and_gas,Incident,Others,"The employee, as he passed the corner of the front door for not seeing the virdro, had a slight swelling in the frontal region due to the closing of the glass door.",Others,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,No,UNKNOWN,Unmapped,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00660,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00660,synthetic,True,2025-06-09,Site E - Barekuri Pipeline,oil_and_gas,UA,Working at Height,"A dropped spanner fell from the platform where a contract technician was working, landing near ground crew. No injury occurred.",Fall from height,UNKNOWN,UNKNOWN,Scaffold inspection tag,Bypassed,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Working at Height,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00314,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00314,real_ihm_stefanini,False,2017-02-01,Real-Local_10,oil_and_gas,Incident,Others,"On 01/02/2017, at 10:15 a.m., when performing the Soil activity, the collaborator Alex used a pickaxe to assist in the opening of the collection hole. As he struck the ferranta on the ground, he had a fragment of rock projected on his forehead causing a small cut. The activity was paralyzed for a few moments and it was not necessary to go to the doctor, the employee continued the activities normally.",Projection/Choco,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,No,UNKNOWN,Line of Fire,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00854,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00854,synthetic,True,2025-10-12,Site A - Duliajan,oil_and_gas,UA,Production Operations,LOTO was not applied before a new joinee attempted to remove a valve on the compressor unit; potential for unexpected energy release. This was flagged as a high-priority observation.,Unexpected energy release,UNKNOWN,UNKNOWN,Lockout/Tagout (LOTO),Failed,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Energy Isolation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
